,timestamp,site_id,building_id,meter,meter_reading,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
4697,2016-07-14 17:00:00,0,0,0,307.152,Education,7432,2008.0,,33.3,4.0,21.7,0.0,1019.8,150.0,3.6
4698,2016-07-14 18:00:00,0,0,0,295.54900000000004,Education,7432,2008.0,,33.9,4.0,20.6,0.0,1019.1,160.0,3.1
4699,2016-07-14 19:00:00,0,0,0,249.135,Education,7432,2008.0,,34.4,0.0,20.6,0.0,1018.4,156.49402390438246,2.1
4700,2016-07-14 20:00:00,0,0,0,252.547,Education,7432,2008.0,,32.2,0.0,22.2,0.0,1017.6,130.0,6.7
4701,2016-07-14 21:00:00,0,0,0,287.358,Education,7432,2008.0,,33.3,0.0,20.6,0.0,1017.3,110.0,3.1
4702,2016-07-14 22:00:00,0,0,0,315.343,Education,7432,2008.0,,33.3,0.0,22.0,0.0,1017.8,180.0,11.8
4703,2016-07-14 23:00:00,0,0,0,315.343,Education,7432,2008.0,,26.1,0.0,21.7,0.0,1018.2,130.0,4.1
4704,2016-07-15 00:00:00,0,0,0,315.343,Education,7432,2008.0,,26.7,6.0,21.7,0.0,1017.8,140.0,2.6
4705,2016-07-15 01:00:00,0,0,0,318.756,Education,7432,2008.0,,27.2,4.0,21.7,0.0,1018.3,0.0,0.0
4706,2016-07-15 02:00:00,0,0,0,314.66,Education,7432,2008.0,,26.1,2.0,22.2,0.0,1018.4,110.0,2.1
4707,2016-07-15 03:00:00,0,0,0,320.803,Education,7432,2008.0,,25.6,2.0,22.8,0.0,1019.0,190.0,1.5
4708,2016-07-15 04:00:00,0,0,0,290.771,Education,7432,2008.0,,26.1,2.0,22.8,0.0,1019.5,270.0,1.5
4709,2016-07-15 05:00:00,0,0,0,297.596,Education,7432,2008.0,,25.0,2.0,22.8,0.0,1019.3,160.0,1.5
4710,2016-07-15 06:00:00,0,0,0,309.882,Education,7432,2008.0,,25.0,2.0,22.8,0.0,1018.8,150.0,2.1
4711,2016-07-15 07:00:00,0,0,0,318.756,Education,7432,2008.0,,25.0,0.0,22.8,0.0,1018.6,0.0,0.0
4712,2016-07-15 08:00:00,0,0,0,313.295,Education,7432,2008.0,,25.6,2.0,23.3,0.0,1018.3,0.0,0.0
4713,2016-07-15 09:00:00,0,0,0,293.501,Education,7432,2008.0,,25.0,2.0,23.3,0.0,1018.2,170.0,1.5
4714,2016-07-15 10:00:00,0,0,0,303.73900000000003,Education,7432,2008.0,,24.4,2.0,23.3,0.0,1017.9,140.0,2.1
4715,2016-07-15 11:00:00,0,0,0,296.914,Education,7432,2008.0,,24.4,2.0,23.3,0.0,1018.0,0.0,0.0
4716,2016-07-15 12:00:00,0,0,0,296.231,Education,7432,2008.0,,26.1,2.0,23.9,0.0,1018.5,160.0,2.1
4717,2016-07-15 13:00:00,0,0,0,303.057,Education,7432,2008.0,,27.8,2.0,23.9,0.0,1019.2,150.0,2.6
4718,2016-07-15 14:00:00,0,0,0,303.057,Education,7432,2008.0,,30.0,2.0,22.8,0.0,1019.3,150.0,5.1
4719,2016-07-15 15:00:00,0,0,0,296.231,Education,7432,2008.0,,31.1,2.0,21.7,0.0,1019.6,170.0,3.6
4720,2016-07-15 16:00:00,0,0,0,310.565,Education,7432,2008.0,,32.2,4.0,21.1,0.0,1019.8,156.49402390438246,2.6
4721,2016-07-15 17:00:00,0,0,0,297.596,Education,7432,2008.0,,32.8,4.0,19.4,0.0,1019.1,156.49402390438246,2.1
4722,2016-07-15 18:00:00,0,0,0,296.231,Education,7432,2008.0,,33.3,4.0,20.0,0.0,1018.4,160.0,5.1
4723,2016-07-15 19:00:00,0,0,0,296.231,Education,7432,2008.0,,34.4,4.0,20.0,0.0,1017.5,156.49402390438246,2.1
4724,2016-07-15 20:00:00,0,0,0,288.04,Education,7432,2008.0,,33.3,2.0,20.6,0.0,1016.1,200.0,2.1
4725,2016-07-15 21:00:00,0,0,0,307.835,Education,7432,2008.0,,33.9,4.0,20.6,0.0,1016.1,210.0,2.6
4726,2016-07-15 22:00:00,0,0,0,293.501,Education,7432,2008.0,,33.3,0.0,22.2,0.0,1015.9,130.0,4.6
4727,2016-07-15 23:00:00,0,0,0,236.848,Education,7432,2008.0,,30.6,0.0,22.8,0.0,1016.8,140.0,3.6
4728,2016-07-16 00:00:00,0,0,0,251.865,Education,7432,2008.0,,26.7,6.0,22.8,5.0,1018.4,200.0,6.2
4729,2016-07-16 01:00:00,0,0,0,248.452,Education,7432,2008.0,,25.6,0.0,22.8,5.0,1017.9,190.0,1.5
4730,2016-07-16 02:00:00,0,0,0,240.944,Education,7432,2008.0,,25.0,0.0,22.2,0.0,1018.8,280.0,2.6
4731,2016-07-16 03:00:00,0,0,0,250.5,Education,7432,2008.0,,26.1,0.0,22.8,0.0,1019.2,340.0,1.5
4732,2016-07-16 04:00:00,0,0,0,247.769,Education,7432,2008.0,,26.1,0.0,22.8,0.0,1018.8,90.0,1.5
4733,2016-07-16 05:00:00,0,0,0,240.261,Education,7432,2008.0,,25.0,0.0,22.8,0.0,1018.8,120.0,1.5
4734,2016-07-16 06:00:00,0,0,0,255.278,Education,7432,2008.0,,26.1,8.0,22.8,0.0,1018.3,130.0,3.6
4735,2016-07-16 07:00:00,0,0,0,267.564,Education,7432,2008.0,,25.6,0.0,22.8,0.0,1018.0,120.0,1.5
4736,2016-07-16 08:00:00,0,0,0,322.168,Education,7432,2008.0,,25.6,4.0,22.8,0.0,1017.5,120.0,1.5
4737,2016-07-16 09:00:00,0,0,0,296.914,Education,7432,2008.0,,25.0,4.0,23.3,0.0,1017.8,110.0,2.1
4738,2016-07-16 10:00:00,0,0,0,296.231,Education,7432,2008.0,,25.0,4.0,23.3,0.0,1017.9,110.0,1.5
4739,2016-07-16 11:00:00,0,0,0,293.501,Education,7432,2008.0,,25.0,4.0,23.3,0.0,1018.3,100.0,2.6
4740,2016-07-16 12:00:00,0,0,0,298.279,Education,7432,2008.0,,26.1,2.0,23.3,0.0,1018.8,150.0,3.6
4741,2016-07-16 13:00:00,0,0,0,290.088,Education,7432,2008.0,,28.3,2.0,23.9,0.0,1019.3,170.0,3.1
4742,2016-07-16 14:00:00,0,0,0,297.596,Education,7432,2008.0,,30.0,4.0,23.3,0.0,1019.8,140.0,4.6
4743,2016-07-16 15:00:00,0,0,0,294.866,Education,7432,2008.0,,30.6,4.0,22.2,0.0,1020.1,156.49402390438246,1.5
4744,2016-07-16 16:00:00,0,0,0,296.231,Education,7432,2008.0,,32.2,4.0,21.7,0.0,1020.2,170.0,3.1
4745,2016-07-16 17:00:00,0,0,0,288.723,Education,7432,2008.0,,32.8,0.0,21.1,0.0,1019.7,190.0,3.6
4746,2016-07-16 18:00:00,0,0,0,293.501,Education,7432,2008.0,,33.3,6.0,20.6,0.0,1019.3,180.0,4.1
4747,2016-07-16 19:00:00,0,0,0,295.54900000000004,Education,7432,2008.0,,35.6,0.0,20.6,0.0,1018.6,120.0,7.7
4748,2016-07-16 20:00:00,0,0,0,293.501,Education,7432,2008.0,,33.9,0.0,21.7,0.0,1017.8,100.0,5.1
4749,2016-07-16 21:00:00,0,0,0,302.374,Education,7432,2008.0,,33.9,0.0,21.7,0.0,1017.5,120.0,5.1
4750,2016-07-16 22:00:00,0,0,0,317.39,Education,7432,2008.0,,32.8,0.0,21.7,0.0,1017.8,100.0,5.7
4751,2016-07-16 23:00:00,0,0,0,307.835,Education,7432,2008.0,,32.2,0.0,21.7,0.0,1018.4,120.0,4.6
4752,2016-07-17 00:00:00,0,0,0,320.803,Education,7432,2008.0,,30.6,6.0,22.2,0.0,1019.0,130.0,3.6
4753,2016-07-17 01:00:00,0,0,0,311.93,Education,7432,2008.0,,26.7,0.0,21.7,0.0,1017.988377974485,230.0,9.3
4754,2016-07-17 02:00:00,0,0,0,325.581,Education,7432,2008.0,,24.4,0.0,22.8,18.0,1020.7,0.0,0.0
4755,2016-07-17 03:00:00,0,0,0,294.866,Education,7432,2008.0,,25.0,0.0,22.8,0.0,1020.7,80.0,1.5
4756,2016-07-17 04:00:00,0,0,0,292.818,Education,7432,2008.0,,25.6,0.0,23.3,0.0,1020.7,70.0,1.5
4757,2016-07-17 05:00:00,0,0,0,275.754,Education,7432,2008.0,,25.6,0.0,22.8,0.0,1020.5,0.0,0.0
4758,2016-07-17 06:00:00,0,0,0,267.564,Education,7432,2008.0,,25.6,6.0,22.8,0.0,1020.4,0.0,0.0
4759,2016-07-17 07:00:00,0,0,0,299.644,Education,7432,2008.0,,25.6,2.0,22.8,0.0,1019.9,0.0,0.0
4760,2016-07-17 08:00:00,0,0,0,304.422,Education,7432,2008.0,,25.0,2.0,23.3,0.0,1019.8,0.0,0.0
4761,2016-07-17 09:00:00,0,0,0,299.644,Education,7432,2008.0,,25.6,2.0,23.3,0.0,1019.8,360.0,2.1
4762,2016-07-17 10:00:00,0,0,0,290.088,Education,7432,2008.0,,25.6,2.0,23.3,0.0,1020.3,350.0,2.1
4763,2016-07-17 11:00:00,0,0,0,299.644,Education,7432,2008.0,,25.6,2.0,23.3,0.0,1020.7,340.0,2.1
4764,2016-07-17 12:00:00,0,0,0,306.469,Education,7432,2008.0,,27.2,2.0,24.4,0.0,1021.0,70.0,2.6
4765,2016-07-17 13:00:00,0,0,0,279.85,Education,7432,2008.0,,28.3,2.0,25.0,0.0,1021.4,90.0,2.1
4766,2016-07-17 14:00:00,0,0,0,295.54900000000004,Education,7432,2008.0,,28.9,0.0,23.9,0.0,1021.9,156.49402390438246,2.1
4767,2016-07-17 15:00:00,0,0,0,302.374,Education,7432,2008.0,,31.1,0.0,23.3,0.0,1022.1,156.49402390438246,3.1
4768,2016-07-17 16:00:00,0,0,0,304.422,Education,7432,2008.0,,32.2,0.0,22.8,0.0,1022.0,156.49402390438246,1.5
4769,2016-07-17 17:00:00,0,0,0,301.009,Education,7432,2008.0,,31.7,0.0,22.8,0.0,1021.7,110.0,4.1
4770,2016-07-17 18:00:00,0,0,0,292.818,Education,7432,2008.0,,30.0,6.0,23.9,5.0,1022.0,30.0,4.1
4771,2016-07-17 19:00:00,0,0,0,290.771,Education,7432,2008.0,,33.3,0.0,22.8,0.0,1021.0,100.0,3.6
4772,2016-07-17 20:00:00,0,0,0,298.279,Education,7432,2008.0,,27.8,0.0,21.7,5.0,1020.9,240.0,2.1
4773,2016-07-17 21:00:00,0,0,0,301.009,Education,7432,2008.0,,31.1,0.0,24.4,0.0,1019.8,170.0,4.1
4774,2016-07-17 22:00:00,0,0,0,299.644,Education,7432,2008.0,,33.3,4.0,22.8,0.0,1020.0,90.0,6.7
4775,2016-07-17 23:00:00,0,0,0,314.66,Education,7432,2008.0,,31.7,4.0,22.2,0.0,1020.6,110.0,6.2
4776,2016-07-18 00:00:00,0,0,0,306.469,Education,7432,2008.0,,30.0,4.0,23.3,0.0,1021.7,110.0,5.1
4777,2016-07-18 01:00:00,0,0,0,298.279,Education,7432,2008.0,,28.9,4.0,23.9,0.0,1022.1,100.0,4.1
4778,2016-07-18 02:00:00,0,0,0,309.882,Education,7432,2008.0,,27.8,4.0,23.9,0.0,1022.6,80.0,3.6
4779,2016-07-18 03:00:00,0,0,0,314.66,Education,7432,2008.0,,27.2,0.0,23.9,0.0,1023.2,80.0,3.6
4780,2016-07-18 04:00:00,0,0,0,307.835,Education,7432,2008.0,,27.2,0.0,23.9,0.0,1023.0,100.0,3.1
4781,2016-07-18 05:00:00,0,0,0,321.486,Education,7432,2008.0,,26.7,0.0,23.9,0.0,1022.9,90.0,2.1
4782,2016-07-18 06:00:00,0,0,0,309.2,Education,7432,2008.0,,26.7,4.0,23.9,0.0,1022.6,120.0,2.1
4783,2016-07-18 07:00:00,0,0,0,313.295,Education,7432,2008.0,,26.1,2.0,23.9,0.0,1021.9,110.0,2.1
4784,2016-07-18 08:00:00,0,0,0,307.152,Education,7432,2008.0,,26.1,2.0,23.9,0.0,1021.5,0.0,0.0
4785,2016-07-18 09:00:00,0,0,0,292.818,Education,7432,2008.0,,25.6,2.0,23.9,0.0,1021.2,80.0,2.1
4786,2016-07-18 10:00:00,0,0,0,303.057,Education,7432,2008.0,,26.1,0.0,23.9,0.0,1021.4,70.0,2.6
4787,2016-07-18 11:00:00,0,0,0,297.596,Education,7432,2008.0,,26.1,0.0,23.9,0.0,1021.5,70.0,2.1
4788,2016-07-18 12:00:00,0,0,0,298.279,Education,7432,2008.0,,26.7,4.0,24.4,0.0,1021.9,90.0,2.6
4789,2016-07-18 13:00:00,0,0,0,300.327,Education,7432,2008.0,,29.4,0.0,24.4,0.0,1022.4,120.0,4.1
4790,2016-07-18 14:00:00,0,0,0,298.961,Education,7432,2008.0,,30.6,0.0,23.9,0.0,1022.9,110.0,5.1
4791,2016-07-18 15:00:00,0,0,0,310.565,Education,7432,2008.0,,31.7,0.0,23.3,0.0,1023.2,100.0,3.6
4792,2016-07-18 16:00:00,0,0,0,305.10400000000004,Education,7432,2008.0,,30.6,0.0,22.2,5.0,1023.4,156.49402390438246,1.5
4793,2016-07-18 17:00:00,0,0,0,310.565,Education,7432,2008.0,,33.3,0.0,21.7,0.0,1023.0,60.0,4.6
4794,2016-07-18 18:00:00,0,0,0,299.644,Education,7432,2008.0,,33.3,6.0,23.3,0.0,1022.4,30.0,6.2
4795,2016-07-18 19:00:00,0,0,0,297.596,Education,7432,2008.0,,31.1,0.0,21.1,0.0,1022.4,50.0,6.2
4796,2016-07-18 20:00:00,0,0,0,306.469,Education,7432,2008.0,,33.9,0.0,22.8,0.0,1021.5,40.0,5.1
4797,2016-07-18 21:00:00,0,0,0,292.818,Education,7432,2008.0,,23.9,0.0,20.0,137.0,1022.7,210.0,6.7
4798,2016-07-18 22:00:00,0,0,0,301.009,Education,7432,2008.0,,29.4,0.0,22.2,41.0,1021.5,90.0,4.1
4799,2016-07-18 23:00:00,0,0,0,314.66,Education,7432,2008.0,,30.0,4.0,23.9,0.0,1020.3,90.0,5.1
4800,2016-07-19 00:00:00,0,0,0,305.78700000000003,Education,7432,2008.0,,29.4,2.0,22.8,0.0,1021.0,90.0,4.1
4801,2016-07-19 01:00:00,0,0,0,318.073,Education,7432,2008.0,,28.3,2.0,21.7,0.0,1021.1,60.0,3.6
4802,2016-07-19 02:00:00,0,0,0,301.692,Education,7432,2008.0,,27.2,2.0,22.8,0.0,1021.6,50.0,3.6
4803,2016-07-19 03:00:00,0,0,0,276.437,Education,7432,2008.0,,26.7,2.0,22.8,0.0,1022.3,20.0,2.6
4804,2016-07-19 04:00:00,0,0,0,255.278,Education,7432,2008.0,,26.7,2.0,23.3,0.0,1022.5,30.0,2.6
4805,2016-07-19 05:00:00,0,0,0,251.182,Education,7432,2008.0,,26.7,2.0,23.9,0.0,1022.1,20.0,3.1
4806,2016-07-19 06:00:00,0,0,0,251.865,Education,7432,2008.0,,26.1,2.0,23.9,0.0,1021.7,50.0,2.1
4807,2016-07-19 07:00:00,0,0,0,290.088,Education,7432,2008.0,,25.6,2.0,23.3,0.0,1021.3,100.0,1.5
4808,2016-07-19 08:00:00,0,0,0,313.978,Education,7432,2008.0,,25.0,2.0,23.3,0.0,1020.7,90.0,2.1
4809,2016-07-19 09:00:00,0,0,0,292.818,Education,7432,2008.0,,25.6,2.0,23.3,0.0,1020.7,80.0,1.5
4810,2016-07-19 10:00:00,0,0,0,300.327,Education,7432,2008.0,,25.0,2.0,23.3,0.0,1020.7,0.0,0.0
4811,2016-07-19 11:00:00,0,0,0,297.596,Education,7432,2008.0,,25.0,2.0,23.3,0.0,1021.4,350.0,2.1
4812,2016-07-19 12:00:00,0,0,0,302.374,Education,7432,2008.0,,26.7,2.0,23.9,0.0,1021.5,10.0,3.6
4813,2016-07-19 13:00:00,0,0,0,303.057,Education,7432,2008.0,,28.9,2.0,23.9,0.0,1022.0,20.0,3.1
4814,2016-07-19 14:00:00,0,0,0,296.914,Education,7432,2008.0,,30.0,4.0,23.9,0.0,1021.9,50.0,3.6
4815,2016-07-19 15:00:00,0,0,0,290.088,Education,7432,2008.0,,31.7,4.0,22.8,0.0,1022.1,80.0,4.1
4816,2016-07-19 16:00:00,0,0,0,292.136,Education,7432,2008.0,,32.8,4.0,21.7,0.0,1022.0,156.49402390438246,3.1
4817,2016-07-19 17:00:00,0,0,0,292.136,Education,7432,2008.0,,28.9,0.0,22.2,5.0,1021.7,90.0,3.6
4818,2016-07-19 18:00:00,0,0,0,296.231,Education,7432,2008.0,,26.7,6.0,23.3,10.0,1021.9,130.0,5.7
4819,2016-07-19 19:00:00,0,0,0,299.644,Education,7432,2008.0,,26.7,0.0,22.2,0.0,1021.6,0.0,0.0
4820,2016-07-19 20:00:00,0,0,0,303.057,Education,7432,2008.0,,28.9,0.0,22.2,0.0,1021.2,40.0,2.6
4821,2016-07-19 21:00:00,0,0,0,295.54900000000004,Education,7432,2008.0,,27.8,0.0,21.7,0.0,1021.0,100.0,3.6
4822,2016-07-19 22:00:00,0,0,0,303.73900000000003,Education,7432,2008.0,,25.0,0.0,22.8,8.0,1020.9,156.49402390438246,2.1
4823,2016-07-19 23:00:00,0,0,0,315.343,Education,7432,2008.0,,25.6,0.0,22.8,0.0,1019.7,70.0,1.5
4824,2016-07-20 00:00:00,0,0,0,307.152,Education,7432,2008.0,,26.1,4.0,22.2,0.0,1019.7,0.0,0.0
4825,2016-07-20 01:00:00,0,0,0,323.534,Education,7432,2008.0,,26.1,2.0,22.8,0.0,1019.6,30.0,2.1
4826,2016-07-20 02:00:00,0,0,0,311.248,Education,7432,2008.0,,26.1,2.0,23.3,0.0,1020.3,30.0,2.6
4827,2016-07-20 03:00:00,0,0,0,262.786,Education,7432,2008.0,,26.7,2.0,23.9,0.0,1020.8,60.0,2.1
4828,2016-07-20 04:00:00,0,0,0,248.452,Education,7432,2008.0,,26.1,2.0,23.9,0.0,1021.2,50.0,2.6
4829,2016-07-20 05:00:00,0,0,0,242.991,Education,7432,2008.0,,25.6,0.0,23.9,0.0,1020.9,90.0,1.5
4830,2016-07-20 06:00:00,0,0,0,240.944,Education,7432,2008.0,,25.6,6.0,23.9,0.0,1020.4,0.0,0.0
4831,2016-07-20 07:00:00,0,0,0,285.31,Education,7432,2008.0,,25.0,0.0,23.9,0.0,1019.5,0.0,0.0
4832,2016-07-20 08:00:00,0,0,0,316.025,Education,7432,2008.0,,25.0,2.0,23.3,0.0,1019.2,340.0,1.5
4833,2016-07-20 09:00:00,0,0,0,287.358,Education,7432,2008.0,,23.9,0.0,22.8,0.0,1019.4,0.0,0.0
4834,2016-07-20 10:00:00,0,0,0,302.374,Education,7432,2008.0,,25.0,2.0,23.3,0.0,1019.8,0.0,0.0
4835,2016-07-20 11:00:00,0,0,0,297.596,Education,7432,2008.0,,25.0,4.0,23.9,0.0,1020.5,10.0,1.5
4836,2016-07-20 12:00:00,0,0,0,305.10400000000004,Education,7432,2008.0,,26.1,4.0,24.4,0.0,1021.3,350.0,2.1
4837,2016-07-20 13:00:00,0,0,0,317.39,Education,7432,2008.0,,28.3,4.0,25.0,3.0,1021.4,50.0,2.1
4838,2016-07-20 14:00:00,0,0,0,311.248,Education,7432,2008.0,,30.0,4.0,24.4,0.0,1021.3,40.0,3.1
4839,2016-07-20 15:00:00,0,0,0,315.343,Education,7432,2008.0,,30.6,4.0,23.3,0.0,1021.6,70.0,2.6
4840,2016-07-20 16:00:00,0,0,0,313.295,Education,7432,2008.0,,31.7,4.0,22.2,0.0,1021.1,60.0,4.1
4841,2016-07-20 17:00:00,0,0,0,311.248,Education,7432,2008.0,,33.3,4.0,22.2,0.0,1020.7,50.0,4.1
4842,2016-07-20 18:00:00,0,0,0,305.78700000000003,Education,7432,2008.0,,33.9,6.0,22.2,0.0,1020.1,60.0,4.6
4843,2016-07-20 19:00:00,0,0,0,297.596,Education,7432,2008.0,,31.7,0.0,21.7,0.0,1019.4,90.0,6.2
4844,2016-07-20 20:00:00,0,0,0,296.914,Education,7432,2008.0,,31.7,0.0,22.2,0.0,1019.7,110.0,7.2
4845,2016-07-20 21:00:00,0,0,0,290.088,Education,7432,2008.0,,30.6,0.0,21.7,0.0,1019.2,110.0,4.1
4846,2016-07-20 22:00:00,0,0,0,309.2,Education,7432,2008.0,,32.2,4.0,23.3,0.0,1018.7,90.0,4.6
4847,2016-07-20 23:00:00,0,0,0,305.78700000000003,Education,7432,2008.0,,31.7,2.0,23.3,0.0,1018.8,110.0,4.1
4848,2016-07-21 00:00:00,0,0,0,307.152,Education,7432,2008.0,,30.0,2.0,22.2,0.0,1018.8,110.0,4.1
4849,2016-07-21 01:00:00,0,0,0,320.121,Education,7432,2008.0,,28.9,2.0,22.8,0.0,1019.2,90.0,3.1
4850,2016-07-21 02:00:00,0,0,0,307.835,Education,7432,2008.0,,27.8,2.0,23.3,0.0,1019.7,100.0,3.6
4851,2016-07-21 03:00:00,0,0,0,323.534,Education,7432,2008.0,,27.2,4.0,23.3,0.0,1020.5,90.0,2.1
4852,2016-07-21 04:00:00,0,0,0,316.708,Education,7432,2008.0,,26.7,0.0,23.3,0.0,1020.4,90.0,2.1
4853,2016-07-21 05:00:00,0,0,0,316.708,Education,7432,2008.0,,25.6,0.0,23.3,0.0,1020.2,0.0,0.0
4854,2016-07-21 06:00:00,0,0,0,285.993,Education,7432,2008.0,,26.1,6.0,23.9,0.0,1019.7,0.0,0.0
4855,2016-07-21 07:00:00,0,0,0,297.596,Education,7432,2008.0,,25.6,4.0,23.9,0.0,1018.9,0.0,0.0
4856,2016-07-21 08:00:00,0,0,0,313.295,Education,7432,2008.0,,25.6,4.0,23.9,0.0,1018.8,10.0,2.6
4857,2016-07-21 09:00:00,0,0,0,295.54900000000004,Education,7432,2008.0,,25.6,4.0,23.9,0.0,1018.3,10.0,2.1
4858,2016-07-21 10:00:00,0,0,0,296.914,Education,7432,2008.0,,25.6,4.0,23.9,0.0,1018.6,90.0,1.5
4859,2016-07-21 11:00:00,0,0,0,301.009,Education,7432,2008.0,,25.6,4.0,23.9,0.0,1019.1,100.0,1.5
4860,2016-07-21 12:00:00,0,0,0,294.866,Education,7432,2008.0,,27.2,2.0,24.4,0.0,1019.8,60.0,2.1
4861,2016-07-21 13:00:00,0,0,0,311.248,Education,7432,2008.0,,28.9,2.0,25.0,0.0,1020.3,50.0,3.6
4862,2016-07-21 14:00:00,0,0,0,305.10400000000004,Education,7432,2008.0,,29.4,0.0,24.4,0.0,1020.6,80.0,3.6
4863,2016-07-21 15:00:00,0,0,0,287.358,Education,7432,2008.0,,31.7,4.0,23.9,0.0,1020.7,60.0,2.1
4864,2016-07-21 16:00:00,0,0,0,307.835,Education,7432,2008.0,,31.7,4.0,22.8,0.0,1020.6,90.0,4.1
4865,2016-07-21 17:00:00,0,0,0,289.406,Education,7432,2008.0,,33.3,4.0,22.8,0.0,1020.3,90.0,5.1
4866,2016-07-21 18:00:00,0,0,0,303.73900000000003,Education,7432,2008.0,,30.6,6.0,22.2,0.0,1020.0,60.0,4.6
4867,2016-07-21 19:00:00,0,0,0,299.644,Education,7432,2008.0,,32.2,0.0,22.8,0.0,1019.6,130.0,3.6
4868,2016-07-21 20:00:00,0,0,0,309.882,Education,7432,2008.0,,24.4,0.0,20.6,104.0,1017.988377974485,156.49402390438246,1.5
4869,2016-07-21 21:00:00,0,0,0,310.565,Education,7432,2008.0,,26.1,0.0,22.2,28.0,1018.9,220.0,1.5
4870,2016-07-21 22:00:00,0,0,0,305.10400000000004,Education,7432,2008.0,,28.3,0.0,22.8,0.0,1018.2,0.0,0.0
4871,2016-07-21 23:00:00,0,0,0,316.708,Education,7432,2008.0,,28.3,0.0,22.8,0.0,1018.1,350.0,2.6
4872,2016-07-22 00:00:00,0,0,0,313.295,Education,7432,2008.0,,28.3,6.0,23.3,0.0,1017.8,156.49402390438246,2.6
4873,2016-07-22 01:00:00,0,0,0,316.025,Education,7432,2008.0,,27.8,4.0,23.9,0.0,1018.2,90.0,1.5
4874,2016-07-22 02:00:00,0,0,0,324.899,Education,7432,2008.0,,27.2,2.0,24.4,0.0,1018.8,70.0,2.1
4875,2016-07-22 03:00:00,0,0,0,317.39,Education,7432,2008.0,,25.6,2.0,23.9,0.0,1019.7,150.0,1.5
4876,2016-07-22 04:00:00,0,0,0,324.216,Education,7432,2008.0,,26.1,4.0,23.9,0.0,1020.3,0.0,0.0
4877,2016-07-22 05:00:00,0,0,0,320.803,Education,7432,2008.0,,26.1,0.0,23.9,0.0,1020.4,0.0,0.0
4878,2016-07-22 06:00:00,0,0,0,324.899,Education,7432,2008.0,,26.1,4.0,23.9,0.0,1019.8,0.0,0.0
4879,2016-07-22 07:00:00,0,0,0,316.025,Education,7432,2008.0,,26.1,4.0,23.9,0.0,1019.2,0.0,0.0
4880,2016-07-22 08:00:00,0,0,0,318.756,Education,7432,2008.0,,25.6,4.0,23.9,0.0,1018.4,0.0,0.0
4881,2016-07-22 09:00:00,0,0,0,294.183,Education,7432,2008.0,,25.6,0.0,23.9,0.0,1018.3,0.0,0.0
4882,2016-07-22 10:00:00,0,0,0,298.961,Education,7432,2008.0,,25.0,0.0,23.3,0.0,1018.0,0.0,0.0
4883,2016-07-22 11:00:00,0,0,0,301.692,Education,7432,2008.0,,25.6,0.0,23.9,0.0,1018.2,0.0,0.0
4884,2016-07-22 12:00:00,0,0,0,307.835,Education,7432,2008.0,,27.2,4.0,24.4,0.0,1018.7,0.0,0.0
4885,2016-07-22 13:00:00,0,0,0,311.93,Education,7432,2008.0,,27.8,4.0,24.4,0.0,1019.2,0.0,0.0
4886,2016-07-22 14:00:00,0,0,0,304.422,Education,7432,2008.0,,29.4,4.0,23.9,0.0,1019.2,0.0,0.0
4887,2016-07-22 15:00:00,0,0,0,304.422,Education,7432,2008.0,,30.6,4.0,22.2,0.0,1019.2,0.0,0.0
4888,2016-07-22 16:00:00,0,0,0,299.644,Education,7432,2008.0,,32.2,4.0,22.8,0.0,1019.2,360.0,2.1
4889,2016-07-22 17:00:00,0,0,0,287.358,Education,7432,2008.0,,32.8,4.0,22.2,0.0,1018.9,156.49402390438246,1.5
4890,2016-07-22 18:00:00,0,0,0,295.54900000000004,Education,7432,2008.0,,33.9,6.0,21.7,0.0,1018.5,156.49402390438246,2.1
4891,2016-07-22 19:00:00,0,0,0,296.231,Education,7432,2008.0,,30.0,0.0,22.8,0.0,1017.6,80.0,7.7
4892,2016-07-22 20:00:00,0,0,0,301.692,Education,7432,2008.0,,30.0,0.0,22.2,0.0,1017.1,130.0,4.6
4893,2016-07-22 21:00:00,0,0,0,238.896,Education,7432,2008.0,,31.1,0.0,21.7,0.0,1017.6,100.0,4.1
4894,2016-07-22 22:00:00,0,0,0,243.674,Education,7432,2008.0,,30.6,0.0,22.2,0.0,1017.0,80.0,4.6
4895,2016-07-22 23:00:00,0,0,0,240.944,Education,7432,2008.0,,29.4,0.0,22.8,0.0,1016.9,140.0,3.1
4896,2016-07-23 00:00:00,0,0,0,240.944,Education,7432,2008.0,,26.7,8.0,21.7,0.0,1018.0,210.0,8.8
4897,2016-07-23 01:00:00,0,0,0,252.547,Education,7432,2008.0,,24.4,0.0,21.1,0.0,1017.6,230.0,2.6
4898,2016-07-23 02:00:00,0,0,0,247.769,Education,7432,2008.0,,25.0,4.0,20.6,0.0,1017.5,0.0,0.0
4899,2016-07-23 03:00:00,0,0,0,245.722,Education,7432,2008.0,,24.4,0.0,20.6,0.0,1018.0,240.0,1.5
4900,2016-07-23 04:00:00,0,0,0,256.643,Education,7432,2008.0,,24.4,0.0,20.6,0.0,1017.8,0.0,0.0
4901,2016-07-23 05:00:00,0,0,0,250.5,Education,7432,2008.0,,23.9,0.0,21.1,0.0,1017.7,180.0,2.6
